M40[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],[0.3193212148],M41[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485],[0.5752768485]
0.0726039,0.0544853,0.0449751,0.0443006,0.0671399,0.0777897,0.0565903,0.0318149,0.0597546,0.0494887,0.0325419,0.0342855,0.0560321,0.064127,0.044443,0.0453823,0.0809213,0.0652625,0.064659,0.0627621,0.0535474,0.0573008,0.0531987,0.046238,0.0465163,0.0562434,0.0401238,0.0601756,0.0807932,0.0866352,0.0266998,0.0686326,0.052561,0.0627922,0.0455768,0.0454406
0.0601933,0.0492824,0.0335753,0.0279536,0.0423607,0.0697897,0.0451224,0.036987,0.0484612,0.0423052,0.0296766,0.0258488,0.051339,0.0617674,0.0399702,0.0432217,0.0636138,0.0508945,0.0360728,0.0417854,0.0391602,0.0406297,0.0316947,0.0229324,0.0161911,0.0237127,0.0207176,0.0420763,0.0417068,0.0527643,0.0400036,0.0641582,0.034999,0.0302772,0.0236621,0.0238604
0.0579112,0.0449139,0.0328574,0.031231,0.0413782,0.0618285,0.0526933,0.0235315,0.0480792,0.0255375,0.0433704,0.0172312,0.04652,0.0728326,0.0420587,0.0345439,0.0632328,0.0601278,0.045714,0.047929,0.0539583,0.0521094,0.040129,0.0405147,0.0291912,0.041247,0.0408993,0.0395493,0.0502659,0.0744307,0.0474006,0.0672355,0.0359281,0.0491887,0.0360419,0.0373875
0.0685533,0.0407331,0.0399988,0.04533,0.0458797,0.0915488,0.0540899,0.0386672,0.0606558,0.0419518,0.0449078,0.0360024,0.0647651,0.0742683,0.0438559,0.0377877,0.0938624,0.0731379,0.0628886,0.054233,0.0615884,0.0471431,0.0445719,0.041821,0.0397598,0.0372208,0.0353196,0.0293517,0.0462416,0.0628755,0.0475769,0.060663,0.0391859,0.0304753,0.0422193,0.0359221
0.0939356,0.0527411,0.0510989,0.0445249,0.0584237,0.0817557,0.0603621,0.047947,0.0405721,0.0445621,0.0350618,0.0317587,0.0541968,0.0640815,0.0349658,0.0517809,0.0919073,0.0627832,0.0517455,0.0490339,0.0394831,0.0503227,0.0547873,0.0314801,0.0418368,0.0339141,0.0317323,0.048428,0.0560997,0.0583772,0.0355566,0.0575556,0.0421053,0.033516,0.0298762,0.0399447
0.0928774,0.0354022,0.0537813,0.0511539,0.0596955,0.0990932,0.0637625,0.0522685,0.0462338,0.0652268,0.0558131,0.0429433,0.0618643,0.0684011,0.0622075,0.0638308,0.0836754,0.0682413,0.0569782,0.0575392,0.0574088,0.0499068,0.0545658,0.051994,0.0309338,0.0564471,0.0343309,0.0501988,0.0576809,0.0703919,0.0235563,0.0514203,0.049372,0.0490564,0.037541,0.0504175
0.0711029,0.0391481,0.0305058,0.0486181,0.0557134,0.0769596,0.0566739,0.0431905,0.0469763,0.0508721,0.0497834,0.0237052,0.0543874,0.0726879,0.0376208,0.0404484,0.0664407,0.0661315,0.0511541,0.0604366,0.0460463,0.0610839,0.05361,0.0479119,0.0355812,0.0417061,0.0448113,0.0431799,0.0584005,0.0683868,0.0434858,0.0576972,0.0449744,0.0546604,0.0428129,0.0442752
0.0682769,0.0540526,0.0599682,0.0504916,0.0611845,0.0815323,0.0541374,0.0430167,0.0651928,0.05915,0.0387829,0.0492236,0.0651006,0.0626657,0.0605448,0.0570952,0.0875594,0.0759551,0.0569571,0.0433767,0.0456456,0.0386035,0.0435446,0.0210309,0.0115287,0.0571008,0.00370769,0.0303636,0.0471561,0.0493624,0.029884,0.0441736,0.0440239,0.0442808,0.0164816,0.0246239
0.0633988,0.0348791,0.0313023,0.0325035,0.0435088,0.0631368,0.0412976,0.0219033,0.0304615,0.03569,0.0327915,0.0381429,0.0458009,0.04679,0.0153748,0.0371797,0.0731832,0.0443282,0.0632112,0.0537085,0.0392925,0.0639408,0.0520902,0.0395474,0.0289808,0.0202266,0.0267756,0.0467427,0.0662175,0.0678526,0.0447099,0.0572052,0.0489148,0.0507869,0.0268397,0.0296771
0.0904729,0.0485589,0.0508919,0.0501238,0.0559056,0.0727921,0.0619764,0.0352321,0.0620879,0.0480868,0.0580828,0.0347225,0.0525448,0.0727738,0.0466052,0.0552146,0.0765573,0.0580243,0.0516181,0.0571987,0.0620882,0.0564748,0.0490951,0.0487167,0.0365544,0.0537249,0.0470236,0.0594593,0.0637727,0.0853016,0.0496417,0.0817399,0.0460307,0.061353,0.0611933,0.0493849
0.0651685,0.0531405,0.041981,0.0184092,0.050204,0.0788288,0.0497243,0.0249537,0.0519957,0.0329477,0.0247983,0.0224021,0.0276412,0.0583734,0.0332044,0.0400572,0.0674717,0.0632232,0.060492,0.0535884,0.0605896,0.0498177,0.056187,0.0328439,0.0346939,0.0412384,0.0283165,0.0429283,0.056756,0.0753675,0.0379984,0.0726548,0.0517425,0.0654697,0.0421506,0.049929
0.0651018,0.0566363,0.0493296,0.0471233,0.0602592,0.0835475,0.0693114,0.0508607,0.054611,0.0533196,0.0491436,0.0358535,0.0423776,0.0703934,0.0534602,0.0521744,0.0751832,0.0693958,0.0527894,0.0473946,0.0495387,0.0558888,0.0424686,0.0291543,0.0239724,0.04169,0.0459388,0.0482944,0.0510892,0.0678142,0.0504841,0.0608102,0.0382581,0.0568803,0.0421541,0.0385207
0.0835831,0.0483515,0.0478762,0.0492839,0.0613185,0.0784866,0.0633749,0.0547918,0.0599817,0.051837,0.0332503,0.0420038,0.0673551,0.0678819,0.0470373,0.0548001,0.0624217,0.0854969,0.0582894,0.0312175,0.0441946,0.0294608,0.0456952,0.0374082,0.0252545,0.0248956,0.0371746,0.0350732,0.0462995,0.0574369,0.0468751,0.0592723,0.0452252,0.0457326,0.0323947,0.0276139
0.0888649,0.0418279,0.0526573,0.0494853,0.070916,0.0842167,0.077312,0.0340482,0.0618994,0.0430386,0.0398968,0.0489303,0.0623186,0.0759586,0.0504646,0.0637337,0.0787272,0.0727169,0.0651418,0.037507,0.0249591,0.0392216,0.0436641,0.020857,0.0219248,0.0319875,0.0334863,0.0485591,0.0383647,0.0696863,0.0143075,0.0407795,0.0232383,0.0383798,0.0267782,0.0338983
0.0662012,0.0429546,0.0381982,0.0384835,0.0426474,0.0695129,0.0478924,0.04384,0.0523278,0.0290264,0.0390458,0.035485,0.0521896,0.0626819,0.0435291,0.0459341,0.0769438,0.0647786,0.048157,0.0467993,0.0464393,0.0456059,0.0492176,0.0109273,0.0177281,0.0285527,0.0328108,0.0410844,0.0538768,0.0658296,0.0331173,0.0561759,0.0415984,0.0417735,0.0321721,0.0379723
0.0911358,0.063266,0.0399223,0.0469243,0.058666,0.0914246,0.0618845,0.0493647,0.0625527,0.0635459,0.0646968,0.0615494,0.0531201,0.0844415,0.0655318,0.0659261,0.0833901,0.0930191,0.0499787,0.0673973,0.0424732,0.054192,0.0610523,0.0482196,0.0267475,0.0315138,0.0217221,0.0468304,0.0508653,0.0589494,0.0462546,0.0764459,0.0385616,0.0517766,0.0431203,0.0350557
0.057059,0.0435425,0.0395291,0.0454836,0.0454641,0.0702477,0.0562795,0.024034,0.0497052,0.0285708,0.0361448,0.0164527,0.0374291,0.0586928,0.0410418,0.0361967,0.0703963,0.058358,0.0438061,0.0357388,0.0448288,0.0459589,0.0544973,0.0394121,0.0311006,0.0391989,0.0227588,0.0360852,0.0430266,0.0524974,0.0431834,0.0487146,0.0597178,0.0535436,0.0305732,0.046608
0.0774702,0.0500865,0.0463118,0.0372678,0.0606931,0.0888688,0.053496,0.0295172,0.0585556,0.0353936,0.0445083,0.0415106,0.0524191,0.0581479,0.0339573,0.0602994,0.084065,0.0635431,0.0446916,0.0487667,0.0487375,0.0515208,0.0495239,0.0423361,0.0301331,0.0323833,0.035504,0.0385912,0.0436911,0.0621617,0.04498,0.0469595,0.0421685,0.0550285,0.0370721,0.0257284
0.0550959,0.0375565,0.0283199,0.00989047,0.0401486,0.0553992,0.0352444,0.0230464,0.039863,0.0321856,0.0273195,0.0191409,0.0538729,0.0522772,0.0301122,0.0300416,0.0634559,0.0417875,0.0666568,0.0527393,0.0489322,0.0577504,0.0550662,0.0422746,0.0342283,0.0321471,0.0400104,0.0589725,0.058152,0.0790708,0.0425858,0.0551094,0.0461434,0.0454824,0.0476494,0.0309438
0.0696621,0.0509112,0.0503707,0.0358496,0.0593668,0.0694394,0.0536727,0.0395874,0.0495902,0.0494917,0.0412733,0.029508,0.0515777,0.0549454,0.0456177,0.0439292,0.0763323,0.0711353,0.0527313,0.0493566,0.0512427,0.0547309,0.0491132,0.038544,0.0435074,0.0460869,0.0398358,0.0513731,0.0635125,0.0754095,0.0286529,0.0737643,0.0563343,0.0630762,0.0521951,0.0357222
0.0721189,0.0335474,0.0300381,0.0303617,0.0334846,0.0739521,0.0417579,0.0200531,0.0383643,0.0410261,0.0324569,0.0222293,0.0427268,0.0570514,0.0249488,0.0300196,0.062957,0.0638517,0.0520505,0.0414059,0.0485028,0.0415653,0.0398593,0.0346327,0.0331284,0.0197197,0.0208239,0.0395867,0.0441456,0.06368,0.0476728,0.059074,0.0329464,0.0474652,0.027709,0.0316387
0.0616508,0.0472634,0.0383629,0.0359015,0.0564613,0.0868735,0.0533974,0.0397608,0.0500197,0.0472397,0.0413296,0.0319219,0.050196,0.0661257,0.0462581,0.0417538,0.0754524,0.0624239,0.0644467,0.0500754,0.046262,0.0436758,0.0416081,0.0304563,0.03484,0.0322463,0.0364026,0.0382559,0.0482501,0.0660019,0.0306089,0.0579639,0.0455351,0.0492089,0.0334858,0.0250342
0.0663723,0.0322418,0.0378019,0.0163215,0.0332924,0.0784995,0.0394941,0.0220784,0.0379797,0.0335474,0.0318995,0.0282466,0.0484952,0.0447813,0.0288741,0.0371472,0.0680009,0.0550625,0.0483523,0.0457465,0.0316442,0.0419028,0.0407512,0.029778,0.0235352,0.0293399,0.0243256,0.0346573,0.0420234,0.0642159,0.030224,0.0432959,0.0345535,0.0259541,0.0295839,0.01411
0.061393,0.0466982,0.0308954,0.023275,0.0457105,0.0719568,0.0458796,0.0242662,0.0401553,0.035904,0.0337722,0.0278583,0.0497203,0.0566747,0.0408012,0.0454988,0.0678625,0.0619702,0.0542475,0.0563939,0.0416491,0.050231,0.0480548,0.0424552,0.0384693,0.0315902,0.0287577,0.0409822,0.0536964,0.0668572,0.037688,0.0692134,0.0443967,0.033159,0.0433072,0.0432346
0.0720924,0.057414,0.0488128,0.0399184,0.0550979,0.0874356,0.0511818,0.0389079,0.0600648,0.0491527,0.0448287,0.0406842,0.0677291,0.0829953,0.0520033,0.0455433,0.083664,0.076959,0.0518149,0.0481504,0.0471202,0.0459379,0.0430038,0.0350711,0.0215373,0.0313795,0.0270771,0.0366435,0.052215,0.0655107,0.0332119,0.0629974,0.0361783,0.0428472,0.0418687,0.02585
0.0612805,0.0468209,0.0418657,0.0389791,0.0474146,0.0782433,0.0598943,0.0315676,0.0563403,0.0412769,0.0367989,0.045268,0.0438807,0.0633202,0.0484871,0.0429417,0.0825662,0.0676936,0.0476136,0.0519675,0.0509073,0.0517504,0.0485674,0.0330868,0.0344163,0.0382981,0.0368143,0.0421429,0.058107,0.0682348,0.0337762,0.0595874,0.0480328,0.0496737,0.0469748,0.0369046
0.06277,0.0469323,0.035338,0.0314426,0.047527,0.0695133,0.0486049,0.0233761,0.040906,0.0366671,0.0282533,0.0262521,0.0466076,0.0588433,0.0320381,0.0341394,0.0695887,0.0561898,0.0402731,0.0459686,0.0326909,0.0407942,0.0368166,0.0212648,0.0233329,0.0244054,0.017768,0.0346614,0.0445972,0.0464926,0.0232528,0.0408397,0.0297782,0.0395996,0.0290944,0.0236205
0.0604165,0.0351646,0.0473404,0.0313063,0.0488323,0.0785835,0.050363,0.0295519,0.0443142,0.043497,0.030016,0.0308174,0.051493,0.0589565,0.0404852,0.0375802,0.0771195,0.0578825,0.0518074,0.053392,0.0576299,0.0472425,0.0578603,0.0393238,0.0321034,0.045493,0.0336476,0.048271,0.0529175,0.0733027,0.0403229,0.0526645,0.0386741,0.0421157,0.0323112,0.0383357
0.060193,0.0486401,0.0325311,0.0233464,0.0445747,0.0823609,0.0514811,0.0319334,0.0489255,0.0392274,0.0381419,0.0320824,0.0409871,0.0549366,0.0385332,0.03545,0.0721442,0.0621139,0.0446693,0.0492829,0.0443177,0.0489415,0.0461602,0.0324068,0.0241232,0.0215989,0.0217519,0.0345613,0.0520686,0.0682109,0.0381208,0.0589144,0.03639,0.0461492,0.0246482,0.0268036
0.0556067,0.0342678,0.0286115,0.0198413,0.0463997,0.0690837,0.0416604,0.0195103,0.0407216,0.0256092,0.022088,0.0170367,0.0248851,0.0429814,0.02416,0.0218681,0.0641386,0.0466261,0.0425169,0.0494277,0.0548351,0.049979,0.0369709,0.0335272,0.0287611,0.0212783,0.0298415,0.0406561,0.051469,0.0629449,0.0328465,0.0476914,0.0345546,0.0371398,0.0264256,0.0274489
0.05678,0.0497369,0.0373286,0.0210057,0.0354471,0.070616,0.0533482,0.0285716,0.0436755,0.0390462,0.0337039,0.0243735,0.044706,0.0538241,0.0364449,0.037192,0.064426,0.0566662,0.0469293,0.0529365,0.0432735,0.0578014,0.0361225,0.0356017,0.0304909,0.028652,0.0280193,0.0409863,0.0540351,0.0689271,0.0391947,0.0534821,0.0428489,0.0521528,0.0288637,0.0270732
0.056492,0.039399,0.0295562,0.0219879,0.0437004,0.068369,0.0411535,0.0221672,0.0440822,0.0379351,0.0293646,0.0190343,0.0368847,0.0505103,0.0348569,0.0281395,0.0672299,0.0579967,0.0411046,0.0462476,0.0393417,0.0452623,0.0432798,0.0294662,0.0212438,0.0241621,0.0226802,0.0342765,0.0431514,0.0602205,0.0230309,0.0481402,0.0321622,0.0336555,0.0331163,0.0294089
0.0699432,0.0425242,0.0382356,0.0304471,0.0441487,0.0772872,0.0539353,0.0308349,0.0517507,0.041834,0.0343352,0.0291073,0.0472872,0.0594466,0.0428544,0.0448989,0.0772517,0.0674012,0.0463356,0.0488471,0.0407129,0.0430228,0.0399113,0.0240196,0.0201948,0.0236948,0.0254288,0.0339112,0.0482454,0.0635856,0.0384103,0.0581306,0.0346211,0.038693,0.023105,0.0163315
0.051953,0.0313463,0.0344637,0.0243078,0.043916,0.075023,0.0375224,0.0202713,0.0453521,0.0371257,0.0309337,0.0208067,0.0484881,0.0586413,0.0375786,0.0351995,0.0607727,0.0624969,0.0530652,0.0492452,0.0431445,0.0479959,0.0480768,0.032462,0.0252943,0.0351586,0.0321649,0.0390814,0.0554815,0.0679467,0.0431133,0.0548229,0.0441674,0.0477058,0.0460997,0.0329992
0.046731,0.0360084,0.0287611,0.0153282,0.0363174,0.0703379,0.0421898,0.0276767,0.0339321,0.0365886,0.0262333,0.0230083,0.0408335,0.0447609,0.0247872,0.0291921,0.0601117,0.0540932,0.0495258,0.0499421,0.0450554,0.0445615,0.0488187,0.0326336,0.0207984,0.032554,0.0221749,0.0394321,0.0467428,0.0593665,0.0355858,0.0508502,0.0368116,0.0395418,0.0330432,0.0181291
0.0578175,0.0382609,0.0467622,0.0349837,0.0539748,0.0874195,0.0532845,0.0354456,0.0453483,0.048997,0.0340051,0.0275114,0.0532463,0.0686886,0.037525,0.0422352,0.0782012,0.0725796,0.0474602,0.0439901,0.0325396,0.0312443,0.0366353,0.0374134,0.0218089,0.0253445,0.0221048,0.0311727,0.0459102,0.0608148,0.0282703,0.0554275,0.0368121,0.034472,0.0255235,0.0167154
0.0537985,0.0386981,0.0341041,0.0212447,0.0414743,0.073606,0.043301,0.0254683,0.0396785,0.0334895,0.0279051,0.0181599,0.0390256,0.0528087,0.0380622,0.0337007,0.0656421,0.0458255,0.0477811,0.0491241,0.0518744,0.0567931,0.0545412,0.0362129,0.0356068,0.0309912,0.0322589,0.0427019,0.0535028,0.0737391,0.0350696,0.0635222,0.0368461,0.0508976,0.0301833,0.0364171
0.060065,0.0373667,0.0392334,0.0319802,0.0534819,0.0786568,0.0510993,0.029368,0.0500647,0.0388474,0.0400368,0.0276571,0.0430362,0.064475,0.0368098,0.0332095,0.0724956,0.0497123,0.0318828,0.0383125,0.029219,0.0316243,0.0419404,0.0238444,0.0212734,0.0181655,0.0312809,0.0383741,0.0350257,0.055752,0.0285745,0.0416512,0.0292262,0.0390719,0.021201,0.0182703
0.0629254,0.0521394,0.0371938,0.0281776,0.0432845,0.0826534,0.0514288,0.0310229,0.0496933,0.0375089,0.0287691,0.0247772,0.0474529,0.0631419,0.0420374,0.0356457,0.0782825,0.0618466,0.0367662,0.0393507,0.0407731,0.0394919,0.039225,0.0224623,0.0204197,0.0194407,0.0219734,0.0448157,0.0396634,0.0605485,0.0231941,0.0502249,0.0264432,0.04144,0.0266759,0.0207572
0.0598604,0.0408523,0.030447,0.0245175,0.0442294,0.0727643,0.0482942,0.0331607,0.0466099,0.0411473,0.028592,0.0222482,0.0363978,0.0555112,0.0422075,0.0344149,0.0745943,0.0594681,0.035136,0.0475543,0.0401686,0.0474159,0.0412792,0.0260354,0.0229122,0.0276472,0.0252034,0.0389484,0.0469053,0.0591778,0.027382,0.0508885,0.0316585,0.0341144,0.0246375,0.0242289
0.0506628,0.032877,0.0327517,0.0201571,0.0401583,0.0706424,0.0393976,0.0205559,0.0329871,0.0321482,0.0294492,0.0185753,0.0427131,0.0497868,0.0193999,0.0318513,0.064265,0.0496167,0.0452992,0.0392829,0.0446925,0.0449364,0.0476275,0.0267954,0.0278488,0.0244952,0.0232538,0.0344239,0.0482038,0.0596499,0.0360953,0.0528879,0.0321216,0.0342362,0.029749,0.026537
0.0646794,0.0427005,0.0403921,0.0343748,0.0452364,0.0749463,0.0479667,0.0257481,0.0461745,0.0341661,0.0339756,0.0341327,0.049191,0.0565445,0.0433049,0.0404514,0.0748123,0.0559653,0.0357342,0.0375627,0.034052,0.041429,0.0338329,0.0209237,0.0157982,0.0186168,0.0274957,0.0279736,0.0374093,0.0661987,0.0330898,0.0577633,0.0256413,0.0306915,0.0306719,0.0238023
0.061384,0.0469771,0.0411778,0.0320771,0.0494513,0.0804583,0.0562392,0.0342285,0.0527538,0.0407393,0.0369189,0.0309852,0.0581219,0.062651,0.0423665,0.040254,0.0857325,0.0658979,0.0561676,0.0496621,0.0480093,0.049877,0.0489402,0.0407378,0.0293556,0.0322803,0.028865,0.0443991,0.0557413,0.0667769,0.0357337,0.0639744,0.0411059,0.0393765,0.0294869,0.0347544
0.0610209,0.0346567,0.0394653,0.0337539,0.0483992,0.0743896,0.0568425,0.0306665,0.048683,0.0429792,0.037847,0.0258131,0.0494132,0.0617247,0.0417938,0.0432628,0.080157,0.0579226,0.0389005,0.0500505,0.0462685,0.0538278,0.0465963,0.0378197,0.0305748,0.0261992,0.0344407,0.0403018,0.0461861,0.0647726,0.0418295,0.0561691,0.0357532,0.0432036,0.0339991,0.0241324
0.0691069,0.0451195,0.0413472,0.0295731,0.0490502,0.0753512,0.0439115,0.0317103,0.0410046,0.0358888,0.0388619,0.0305996,0.0562542,0.0561993,0.0369506,0.0383609,0.0759602,0.0606474,0.0442913,0.0510569,0.0409261,0.0443122,0.0462159,0.0360584,0.0199854,0.0261014,0.0292293,0.0382921,0.0526127,0.0726832,0.0388133,0.0546936,0.0360161,0.0451154,0.0339515,0.0224113
0.0564143,0.0424865,0.0428386,0.0254088,0.0459026,0.072235,0.0448708,0.0303932,0.0495006,0.0386962,0.0241751,0.0177718,0.0464863,0.0557568,0.0344699,0.0413774,0.0594538,0.0580206,0.0393818,0.0514572,0.046121,0.0485977,0.0409491,0.0251023,0.020566,0.0213587,0.0213548,0.0287511,0.0523585,0.0525201,0.0278601,0.0514375,0.037176,0.0346147,0.0246931,0.022241
0.0677909,0.0422994,0.0394948,0.0338995,0.0490307,0.0859112,0.0556429,0.0451578,0.0496899,0.0543712,0.0376922,0.026377,0.056925,0.0689345,0.0488638,0.0447264,0.0851458,0.0642177,0.0455413,0.0464834,0.0427728,0.0493764,0.0391449,0.0299041,0.0194084,0.0280532,0.0269185,0.0448593,0.0440291,0.0735535,0.0394149,0.0545056,0.0330546,0.0485626,0.0226127,0.022295
0.0595135,0.0442777,0.0346321,0.0249283,0.0407932,0.0789444,0.0414521,0.0229474,0.0429592,0.0357355,0.0265483,0.0243384,0.0504938,0.0530292,0.032772,0.0377153,0.0700167,0.0472774,0.0484563,0.045252,0.0482788,0.0565213,0.0464347,0.0406996,0.0381966,0.0359998,0.0285223,0.0383009,0.0440785,0.0703922,0.0392872,0.0585821,0.0484922,0.0444903,0.0344917,0.034797
0.0683925,0.0464517,0.0444843,0.0344869,0.049893,0.0809206,0.0509837,0.0379375,0.0646206,0.0341343,0.0378347,0.0346722,0.0543968,0.0614319,0.0481416,0.0504507,0.0771119,0.0726146,0.0480588,0.0486119,0.043473,0.0505925,0.0496141,0.0387952,0.0367344,0.0275533,0.0238512,0.0497958,0.0557276,0.0601809,0.0371791,0.0563563,0.0303098,0.0367025,0.0364329,0.0227717
0.0603073,0.0306813,0.0412572,0.0285646,0.0512784,0.0832599,0.0518108,0.0312873,0.0486429,0.0312439,0.0387205,0.0287778,0.0518704,0.0622888,0.0412987,0.0417597,0.0788684,0.0649175,0.0450988,0.0409834,0.0496804,0.0524739,0.0519408,0.0233415,0.0342786,0.0311676,0.0311138,0.0372103,0.0514737,0.0785384,0.0367996,0.0631371,0.0395199,0.0523809,0.0362482,0.0318741
0.0613522,0.0529766,0.0374283,0.0267007,0.0435729,0.0830106,0.0612068,0.028621,0.0548823,0.0403919,0.0341951,0.0365839,0.0530416,0.0615401,0.0487147,0.035712,0.067513,0.0595561,0.0464005,0.0491208,0.0482776,0.0480896,0.0513286,0.0394297,0.0170902,0.0221717,0.0331974,0.0394313,0.0527601,0.0698881,0.0344118,0.055427,0.0437158,0.0464312,0.0318439,0.0349934
0.0707659,0.0456777,0.047796,0.0310637,0.0519913,0.0753493,0.062718,0.035139,0.0513679,0.0446383,0.0406172,0.0352708,0.0534279,0.0657328,0.036129,0.0409037,0.0761107,0.0549272,0.0517084,0.0627401,0.052249,0.0535776,0.0517797,0.0415,0.0468528,0.0338605,0.0388165,0.0574285,0.059829,0.0781885,0.0501947,0.0638465,0.0520939,0.0584539,0.0414257,0.0332591
0.0464978,0.0385285,0.0393706,0.03347,0.034798,0.0657634,0.0364841,0.0146632,0.0448676,0.0231344,0.0329107,0.0255833,0.0433126,0.0457168,0.0281011,0.0364396,0.0607066,0.0383398,0.0583442,0.0627761,0.06843,0.0605854,0.0638172,0.0466006,0.0411377,0.0442057,0.0497173,0.0533058,0.0585401,0.0908686,0.0471834,0.063801,0.059233,0.0527203,0.0455039,0.040867
0.0546751,0.0524226,0.0298852,0.0346169,0.0516385,0.0615947,0.0385468,0.029856,0.0414656,0.0447833,0.0365657,0.0223992,0.055736,0.0512896,0.0145659,0.0360431,0.0739668,0.0549718,0.056033,0.0457747,0.0504155,0.0511966,0.0449651,0.0366203,0.0372337,0.0418816,0.0376641,0.0499582,0.0566599,0.0743725,0.0438133,0.0650166,0.0513403,0.0462238,0.042528,0.0316206
0.0680295,0.0437288,0.0355577,0.0321463,0.0516371,0.0807536,0.0485647,0.0311326,0.0438488,0.0381048,0.0302625,0.0218238,0.0477245,0.0525275,0.0389683,0.0314348,0.061517,0.0639312,0.0505833,0.0494552,0.0557054,0.0566983,0.0483705,0.0359361,0.0310009,0.0260848,0.0315116,0.0371054,0.051495,0.0689726,0.0429644,0.047284,0.048515,0.0410314,0.0443096,0.0331609
0.0742036,0.0400134,0.0456925,0.0298465,0.0441455,0.0721929,0.0427384,0.0337405,0.0451581,0.0328253,0.0389416,0.0348462,0.0482072,0.0630787,0.0430551,0.0362767,0.0704486,0.0615009,0.0516358,0.0460369,0.0395292,0.0470206,0.0547863,0.0380903,0.0403228,0.0413089,0.0341092,0.0434644,0.049793,0.0632543,0.0329777,0.057275,0.0416122,0.0540604,0.0366223,0.0289072
0.0551302,0.0340149,0.0228022,0.0261494,0.0397182,0.0611191,0.0444092,0.0179016,0.0352131,0.0338824,0.0183377,0.0204923,0.0478591,0.0473319,0.0260399,0.0257468,0.0650082,0.0443511,0.0621165,0.0527147,0.032032,0.0455932,0.0486249,0.0462121,0.034218,0.0425093,0.0340852,0.0494201,0.051165,0.069057,0.0322719,0.054886,0.0401639,0.0426022,0.0313949,0.0259073
0.0540574,0.0473114,0.0349701,0.0285854,0.0537867,0.0756756,0.0435529,0.0369964,0.0432334,0.0294172,0.0260699,0.0145392,0.0475615,0.0527591,0.0393106,0.0391052,0.0797767,0.0638828,0.0390632,0.0570275,0.0418065,0.0527199,0.0615066,0.0401218,0.0316874,0.034681,0.0427857,0.0546662,0.053563,0.0663192,0.0290991,0.0568965,0.0340947,0.0341065,0.0282642,0.0324394
0.0617562,0.0531341,0.0470177,0.0320958,0.0530103,0.0944389,0.0431251,0.024156,0.0539024,0.0471708,0.0212225,0.0240603,0.0500158,0.0579094,0.0498189,0.0496028,0.0676799,0.0604397,0.0500098,0.0557422,0.0515731,0.0582117,0.0478111,0.0431799,0.0276345,0.0335458,0.0292918,0.0478081,0.0591299,0.0738049,0.0417669,0.0524704,0.0443571,0.054282,0.047841,0.0526572
0.065734,0.052013,0.0484736,0.0346,0.0445047,0.079591,0.0631527,0.0337671,0.0535207,0.047148,0.0389872,0.0336021,0.0381922,0.0656249,0.0446722,0.0408099,0.0774751,0.0652792,0.0418667,0.0447064,0.0304772,0.0340607,0.0529235,0.0182453,0.0238389,0.0260518,0.0303071,0.0363069,0.0388546,0.051697,0.0255756,0.0568631,0.0269079,0.0495566,0.0312124,0.0221291
0.0749016,0.0597805,0.0554377,0.0492226,0.063185,0.081255,0.0652968,0.0391193,0.0716198,0.061181,0.0495623,0.044561,0.0609572,0.0706534,0.0580153,0.0496479,0.0896538,0.0667938,0.0440642,0.0374655,0.0326731,0.054171,0.0482824,0.0279824,0.0347343,0.0281791,0.0356072,0.0348607,0.0419554,0.0640288,0.0391594,0.0493378,0.0364157,0.0484544,0.0356613,0.0336451
0.0617639,0.0397181,0.0472282,0.031582,0.0497258,0.0859032,0.0510269,0.0386796,0.0480866,0.0465789,0.0423265,0.0302453,0.0651945,0.0649324,0.0408849,0.0446149,0.0785527,0.0625052,0.0551189,0.0442205,0.043802,0.0528026,0.0427128,0.0382125,0.0307832,0.0272756,0.0297682,0.0461265,0.0434012,0.0552863,0.0321979,0.0594565,0.0383092,0.0410027,0.0433374,0.0207653
0.0751171,0.051339,0.0450929,0.0316002,0.045088,0.0840691,0.0541278,0.025584,0.0555681,0.0397494,0.0401924,0.0270272,0.0449637,0.0611445,0.0310666,0.0478289,0.081071,0.0611496,0.0464916,0.0409048,0.0394028,0.0469624,0.0445238,0.0336638,0.0248332,0.0225152,0.0209005,0.030234,0.050572,0.0564448,0.0183266,0.0518395,0.0252896,0.0348658,0.0427001,0.0247389
