V05[1.2],V05[1.2],V05[1.2],V05[1.2],V05[1.2],V05[1.2],V05[1.2],V06[7.8],V06[7.8],V06[7.8],V06[7.8],V06[7.8],V06[7.8],V06[7.8],V08[6.9],V08[6.9],V08[6.9],V08[6.9],V08[6.9],V08[6.9],V08[6.9],V12[11.9],V12[11.9],V12[11.9],V12[11.9],V12[11.9],V12[11.9],V12[11.9],V16[6.0],V16[6.0],V16[6.0],V16[6.0],V16[6.0],V16[6.0],V16[6.0],V20[5.7],V20[5.7],V20[5.7],V20[5.7],V20[5.7],V20[5.7],V20[5.7],V24[5.5],V24[5.5],V24[5.5],V24[5.5],V24[5.5],V24[5.5],V24[5.5],V27[1.7],V27[1.7],V27[1.7],V27[1.7],V27[1.7],V27[1.7],V27[1.7],N05[1.8],N05[1.8],N05[1.8],N05[1.8],N05[1.8],N05[1.8],N05[1.8],N06[5.2],N06[5.2],N06[5.2],N06[5.2],N06[5.2],N06[5.2],N06[5.2],N08[6.5],N08[6.5],N08[6.5],N08[6.5],N08[6.5],N08[6.5],N08[6.5],N12[7.0],N12[7.0],N12[7.0],N12[7.0],N12[7.0],N12[7.0],N12[7.0],N16[9.0],N16[9.0],N16[9.0],N16[9.0],N16[9.0],N16[9.0],N16[9.0],N20[10.5],N20[10.5],N20[10.5],N20[10.5],N20[10.5],N20[10.5],N20[10.5],N24[16.7],N24[16.7],N24[16.7],N24[16.7],N24[16.7],N24[16.7],N24[16.7],N28[3.6],N28[3.6],N28[3.6],N28[3.6],N28[3.6],N28[3.6],N28[3.6],S06[1.4],S06[1.4],S06[1.4],S06[1.4],S06[1.4],S06[1.4],S06[1.4],S07[6.5],S07[6.5],S07[6.5],S07[6.5],S07[6.5],S07[6.5],S07[6.5],S09[8.1],S09[8.1],S09[8.1],S09[8.1],S09[8.1],S09[8.1],S09[8.1],S13[10.3],S13[10.3],S13[10.3],S13[10.3],S13[10.3],S13[10.3],S13[10.3],S17[19.0],S17[19.0],S17[19.0],S17[19.0],S17[19.0],S17[19.0],S17[19.0],S21[11.2],S21[11.2],S21[11.2],S21[11.2],S21[11.2],S21[11.2],S21[11.2],S25[12.2],S25[12.2],S25[12.2],S25[12.2],S25[12.2],S25[12.2],S25[12.2],S29[4.9],S29[4.9],S29[4.9],S29[4.9],S29[4.9],S29[4.9],S29[4.9]
"0,210085","0,216434","0,209381","0,21423","0,225575","0,223934","0,204729","0,203797","0,222968","0,212857","0,214776","0,204234","0,220778","0,20472","0,215254","0,211807","0,224101","0,217406","0,221263","0,255992","0,2283","0,225724","0,226458","0,208005","0,236007","0,228688","0,213045","0,21481","0,241908","0,248015","0,250746","0,234503","0,23869","0,267985","0,223559","0,225513","0,230862","0,233145","0,222881","0,230112","0,235383","0,226497","0,222601","0,207757","0,235197","0,215815","0,225572","0,222467","0,234245","0,194347","0,206342","0,221173","0,216921","0,218992","0,216429","0,22298","0,196467","0,217534","0,17657","0,187421","0,203213","0,209171","0,210553","0,234023","0,219927","0,238894","0,225536","0,222804","0,222388","0,224606","0,216785","0,225261","0,242083","0,224825","0,242772","0,239565","0,25045","0,247497","0,2332","0,231302","0,240038","0,259227","0,264424","0,246434","0,259628","0,264685","0,241464","0,265306","0,241872","0,238111","0,231662","0,224443","0,231591","0,233516","0,243025","0,246212","0,222304","0,238537","0,214365","0,226585","0,232572","0,222548","0,235782","0,243357","0,24361","0,198581","0,185475","0,191061","0,185053","0,204559","0,187962","0,204995","0,187628","0,172338","0,184252","0,178813","0,194137","0,190808","0,183836","0,205108","0,2037","0,205549","0,213484","0,225499","0,216673","0,221335","0,194085","0,189761","0,179413","0,207128","0,222405","0,219062","0,231899","0,181826","0,181549","0,191006","0,177012","0,179487","0,201855","0,203429","0,181442","0,187242","0,208497","0,219701","0,208425","0,1933","0,222157","0,20178","0,210568","0,206872","0,199799","0,217959","0,21075","0,220312","0,171844","0,171082","0,179045","0,175108","0,166283","0,180795","0,18702","0,138623","0,147289","0,134631","0,159639","0,132767","0,16131","0,164767"
"0,246957","0,243488","0,248942","0,254299","0,264562","0,244132","0,262334","0,254893","0,250722","0,244168","0,252544","0,22671","0,260385","0,227608","0,232081","0,225508","0,23612","0,22017","0,257554","0,25583","0,246294","0,240882","0,226477","0,231984","0,238783","0,231774","0,214628","0,23135","0,236802","0,248359","0,259581","0,261866","0,26051","0,254521","0,266054","0,259195","0,244903","0,246212","0,238456","0,236","0,245936","0,263782","0,21544","0,211834","0,235111","0,221238","0,216504","0,213511","0,215176","0,163345","0,156638","0,170433","0,180887","0,169068","0,191915","0,181456","0,224156","0,231457","0,222206","0,228429","0,231226","0,238769","0,220134","0,243566","0,23853","0,221366","0,237507","0,258788","0,243273","0,243193","0,226949","0,241751","0,256019","0,254155","0,232421","0,251408","0,253924","0,248158","0,253333","0,244805","0,262434","0,285893","0,270382","0,27046","0,25357","0,247322","0,258207","0,255014","0,249304","0,235671","0,235161","0,239304","0,244468","0,227121","0,248021","0,255804","0,238029","0,243332","0,227534","0,229112","0,238894","0,227878","0,251395","0,24393","0,250081","0,201453","0,190104","0,213902","0,18601","0,216629","0,203945","0,217122","0,169658","0,174702","0,189747","0,173224","0,183722","0,203058","0,181064","0,208021","0,213848","0,20299","0,216389","0,209881","0,211352","0,224847","0,172881","0,145735","0,180806","0,186493","0,205779","0,201386","0,207045","0,20434","0,204343","0,186235","0,2024","0,202095","0,217405","0,222927","0,1707","0,181356","0,183399","0,212578","0,216629","0,201108","0,224716","0,192104","0,202092","0,194156","0,217068","0,226389","0,216767","0,208697","0,173295","0,180492","0,172638","0,178934","0,188896","0,185676","0,203151","0,131045","0,158709","0,151157","0,148989","0,139917","0,154571","0,151236"
"0,215041","0,227411","0,215204","0,22857","0,235817","0,234145","0,215692","0,213361","0,212846","0,199981","0,187709","0,214414","0,194712","0,220251","0,260281","0,223042","0,230012","0,219643","0,244851","0,233202","0,239613","0,252678","0,240599","0,229875","0,237023","0,24577","0,238229","0,224168","0,232607","0,244617","0,237893","0,253387","0,258687","0,246491","0,273603","0,248546","0,248978","0,285591","0,248481","0,255585","0,265353","0,266975","0,221232","0,222905","0,223129","0,226364","0,208837","0,220503","0,220382","0,189779","0,209221","0,198079","0,193269","0,195675","0,209486","0,189165","0,20245","0,204029","0,231936","0,22612","0,232248","0,226752","0,221561","0,230576","0,242521","0,245793","0,245067","0,238127","0,254734","0,25318","0,228148","0,239802","0,232862","0,225703","0,234896","0,257949","0,235026","0,248402","0,263882","0,253002","0,26545","0,235752","0,261252","0,247145","0,254261","0,255582","0,25022","0,254545","0,259404","0,243045","0,230666","0,245376","0,240224","0,21595","0,246156","0,245215","0,255999","0,243055","0,222742","0,207262","0,23071","0,234114","0,259836","0,227687","0,24327","0,187386","0,195634","0,191371","0,18367","0,196481","0,197345","0,178075","0,162203","0,188278","0,181915","0,188211","0,186893","0,178063","0,171993","0,20304","0,212204","0,229923","0,231214","0,210556","0,222823","0,221399","0,163193","0,146873","0,191103","0,195581","0,186563","0,188866","0,202918","0,198147","0,206414","0,195831","0,217572","0,206245","0,20888","0,208427","0,179045","0,18673","0,20513","0,225023","0,219324","0,205404","0,210487","0,198791","0,203342","0,190884","0,213546","0,227032","0,218207","0,207456","0,166411","0,170396","0,161719","0,161002","0,177193","0,176811","0,187894","0,199554","0,176078","0,205803","0,161353","0,170522","0,17856","0,181876"
"0,214727","0,215804","0,219083","0,219878","0,217823","0,218708","0,216382","0,214911","0,211984","0,215157","0,217669","0,222635","0,231341","0,226202","0,250487","0,22901","0,25634","0,220827","0,218139","0,243272","0,239214","0,222385","0,223244","0,224596","0,2177","0,217203","0,208685","0,221382","0,261106","0,269014","0,266516","0,288786","0,26704","0,261724","0,263085","0,219941","0,243709","0,238721","0,249205","0,244054","0,246214","0,251632","0,210115","0,227427","0,224905","0,210157","0,224605","0,236098","0,224429","0,187662","0,19717","0,203863","0,224336","0,221549","0,207369","0,22249","0,190153","0,19221","0,20381","0,198232","0,193258","0,209138","0,20081","0,217832","0,219722","0,227993","0,234341","0,250544","0,236405","0,240483","0,230436","0,226561","0,246986","0,229856","0,25835","0,23895","0,240444","0,244268","0,253648","0,245924","0,243395","0,261603","0,258054","0,264047","0,236068","0,252201","0,245435","0,235205","0,26583","0,228784","0,237272","0,243883","0,233853","0,231574","0,244094","0,250751","0,247701","0,235891","0,241894","0,229397","0,230212","0,240746","0,255138","0,245353","0,243367","0,222286","0,199748","0,195025","0,2076","0,211069","0,189064","0,204777","0,175411","0,209489","0,185926","0,1797","0,195221","0,185468","0,173183","0,220883","0,259141","0,24383","0,247683","0,251996","0,236739","0,255004","0,180641","0,162815","0,187133","0,195707","0,22208","0,207422","0,200531","0,181239","0,187347","0,189033","0,200019","0,208725","0,225036","0,212757","0,196806","0,174639","0,190781","0,20557","0,206069","0,194521","0,202082","0,200306","0,200048","0,201011","0,207271","0,197741","0,220515","0,205912","0,159137","0,143154","0,154597","0,15746","0,172028","0,153659","0,177629","0,182546","0,178737","0,185005","0,168415","0,166885","0,175366","0,179153"
"0,213869","0,21317","0,235703","0,220249","0,216513","0,232656","0,228901","0,204941","0,204071","0,221669","0,225468","0,222626","0,231359","0,227947","0,228684","0,207753","0,223552","0,19848","0,237966","0,23557","0,223791","0,236239","0,252867","0,228852","0,234555","0,227264","0,24774","0,223251","0,257839","0,270534","0,27492","0,27876","0,307076","0,268773","0,261898","0,206472","0,233233","0,227796","0,233596","0,235237","0,232567","0,227949","0,226483","0,236371","0,240521","0,226731","0,224592","0,240729","0,223183","0,207118","0,21667","0,232204","0,215527","0,223687","0,232424","0,234488","0,164358","0,181897","0,203796","0,180489","0,179203","0,175178","0,189768","0,255398","0,233421","0,221001","0,245216","0,242604","0,263681","0,250482","0,219131","0,219299","0,216463","0,232759","0,225785","0,237627","0,231545","0,25878","0,232648","0,25444","0,248645","0,260667","0,265381","0,251676","0,244596","0,24587","0,248781","0,237322","0,23509","0,235229","0,238064","0,233982","0,230747","0,247542","0,242583","0,231648","0,228815","0,229266","0,204926","0,228919","0,240788","0,217211","0,234424","0,230926","0,230674","0,180818","0,200821","0,207534","0,202195","0,192945","0,200512","0,202452","0,167384","0,177874","0,202824","0,173314","0,186209","0,198667","0,191771","0,214334","0,239777","0,246933","0,242278","0,245188","0,223618","0,242492","0,21341","0,205191","0,201054","0,221879","0,231113","0,219894","0,243934","0,19378","0,198097","0,209622","0,217827","0,216315","0,225938","0,223915","0,210323","0,190713","0,197015","0,202931","0,215693","0,207216","0,216963","0,172368","0,186958","0,201239","0,208482","0,205834","0,206538","0,213266","0,186844","0,170091","0,174464","0,190468","0,166177","0,193965","0,193169","0,162885","0,157366","0,155557","0,1634","0,156956","0,178019","0,188332"
"0,226776","0,205946","0,202725","0,215741","0,215011","0,203345","0,214449","0,215805","0,233205","0,21977","0,217552","0,22624","0,235308","0,243715","0,204956","0,210686","0,222542","0,196835","0,205937","0,243164","0,227178","0,2219","0,223985","0,211237","0,227756","0,212133","0,234114","0,224144","0,244303","0,263162","0,262526","0,258483","0,262725","0,260167","0,242478","0,219214","0,232983","0,224194","0,23234","0,228453","0,229414","0,227217","0,218813","0,218793","0,213594","0,232979","0,235875","0,227791","0,2218","0,171938","0,192958","0,193274","0,171972","0,198169","0,181723","0,192942","0,207467","0,202078","0,200875","0,203547","0,210248","0,232071","0,210216","0,253103","0,260696","0,23662","0,252735","0,236449","0,250879","0,256987","0,226405","0,208642","0,231684","0,231634","0,223244","0,21405","0,233632","0,241519","0,253832","0,260201","0,244277","0,272224","0,234848","0,252861","0,232219","0,252461","0,238465","0,246442","0,218073","0,207547","0,243151","0,252395","0,246752","0,242629","0,258146","0,23067","0,254131","0,235241","0,207485","0,213867","0,22428","0,219186","0,209254","0,21632","0,235525","0,208584","0,218991","0,221114","0,207333","0,217819","0,22247","0,229531","0,172627","0,148088","0,192676","0,172623","0,162476","0,191354","0,184965","0,195616","0,215702","0,222236","0,214472","0,225745","0,221638","0,22825","0,183976","0,167242","0,177737","0,203414","0,21606","0,209985","0,210417","0,188878","0,192584","0,193958","0,209367","0,184919","0,224844","0,22749","0,189497","0,182313","0,19872","0,215311","0,216667","0,21377","0,219868","0,204426","0,211597","0,234196","0,21782","0,222216","0,220687","0,216072","0,167624","0,172091","0,176158","0,193631","0,167161","0,180581","0,200185","0,150187","0,158242","0,161099","0,173465","0,163256","0,163356","0,18401"
"0,222542","0,249095","0,225427","0,24518","0,228949","0,242254","0,231362","0,222328","0,230255","0,225952","0,234061","0,231185","0,228274","0,223554","0,238689","0,227869","0,240707","0,232524","0,244498","0,256146","0,256596","0,228795","0,210145","0,235991","0,241993","0,219961","0,20971","0,242432","0,229998","0,251003","0,249046","0,233051","0,251731","0,25521","0,253795","0,230214","0,225779","0,230904","0,243293","0,246792","0,239854","0,247516","0,229247","0,219189","0,253005","0,236373","0,23084","0,226069","0,24199","0,151087","0,167223","0,169444","0,167541","0,148452","0,179155","0,183444","0,197035","0,222493","0,208708","0,219917","0,211418","0,221116","0,221064","0,222384","0,21713","0,219468","0,229569","0,222225","0,254246","0,23158","0,233662","0,2328","0,263785","0,228718","0,24694","0,247729","0,262124","0,263013","0,25067","0,267321","0,235194","0,261407","0,257835","0,248977","0,247137","0,276157","0,262978","0,260977","0,238367","0,231015","0,240398","0,218512","0,20996","0,224787","0,24362","0,240309","0,229587","0,226681","0,226287","0,225238","0,241899","0,227198","0,234501","0,242402","0,24991","0,214923","0,200429","0,202276","0,201568","0,228063","0,204662","0,223572","0,175703","0,189681","0,187906","0,175952","0,190071","0,192606","0,188712","0,195067","0,209738","0,201117","0,214143","0,214542","0,219684","0,228061","0,194805","0,160513","0,186634","0,201835","0,204419","0,214508","0,206113","0,192241","0,20933","0,200215","0,214033","0,210967","0,217053","0,220048","0,163398","0,170305","0,173881","0,203328","0,199543","0,197809","0,200874","0,224329","0,222763","0,225389","0,242523","0,23196","0,239541","0,221651","0,167209","0,156151","0,167647","0,172832","0,167856","0,175776","0,19149","0,162951","0,163556","0,17109","0,153983","0,176368","0,18766","0,156782"
"0,224581","0,244747","0,22566","0,235587","0,252287","0,239815","0,243612","0,21021","0,20716","0,202204","0,211617","0,191166","0,209038","0,203211","0,241436","0,217847","0,234455","0,21773","0,230269","0,247873","0,256503","0,234259","0,208756","0,235639","0,227711","0,230759","0,220152","0,221832","0,247838","0,26636","0,244075","0,256028","0,2725","0,272938","0,250937","0,289541","0,277518","0,27309","0,28504","0,281464","0,288565","0,295949","0,221652","0,23046","0,22708","0,236199","0,214504","0,231755","0,232773","0,16228","0,179901","0,168442","0,18777","0,187239","0,172853","0,171838","0,22941","0,222599","0,222057","0,231304","0,238933","0,245509","0,224627","0,230943","0,244481","0,257064","0,251429","0,255328","0,2428","0,265089","0,19358","0,221615","0,232132","0,197785","0,212384","0,242551","0,222164","0,256915","0,265413","0,263574","0,256658","0,27526","0,287622","0,277623","0,275871","0,274927","0,277209","0,263494","0,278369","0,256682","0,245433","0,229434","0,239571","0,237506","0,244069","0,250739","0,244476","0,254936","0,217803","0,214405","0,246219","0,219404","0,241691","0,219868","0,242468","0,171198","0,184569","0,186323","0,196938","0,201589","0,191909","0,190584","0,188443","0,199215","0,191143","0,202156","0,204303","0,185316","0,187559","0,24564","0,22852","0,223666","0,241381","0,24295","0,222594","0,250725","0,162457","0,142156","0,170087","0,172358","0,203536","0,182238","0,198748","0,192227","0,198525","0,204117","0,213524","0,215761","0,207617","0,228347","0,172831","0,180622","0,201862","0,198475","0,221647","0,205146","0,209481","0,205531","0,199654","0,22017","0,202068","0,21327","0,214926","0,218045","0,162522","0,154655","0,17904","0,166729","0,161681","0,172373","0,187505","0,167245","0,159285","0,168158","0,166558","0,165515","0,188113","0,173533"
"0,219698","0,246899","0,225809","0,229916","0,25496","0,233686","0,229152","0,220314","0,2074","0,211045","0,204404","0,208989","0,210979","0,201206","0,242075","0,228088","0,224083","0,234117","0,245613","0,235072","0,2539","0,214163","0,221554","0,242843","0,213048","0,227673","0,218706","0,235756","0,254368","0,268347","0,269182","0,272363","0,297209","0,287555","0,302752","0,247963","0,236712","0,264044","0,250111","0,233832","0,253564","0,257394","0,223945","0,224703","0,217095","0,22854","0,233937","0,213401","0,212868","0,188743","0,201276","0,201243","0,204424","0,21105","0,195507","0,210327","0,221544","0,204685","0,204843","0,205718","0,218777","0,227282","0,215547","0,249903","0,246881","0,25169","0,240433","0,264387","0,236261","0,245632","0,237466","0,229578","0,235001","0,251694","0,247388","0,257536","0,251586","0,251636","0,255477","0,256538","0,239831","0,24643","0,273945","0,272426","0,246248","0,25439","0,247671","0,24464","0,264421","0,22664","0,234679","0,231938","0,257597","0,235593","0,249992","0,268247","0,252256","0,248112","0,240216","0,224812","0,227917","0,223469","0,261498","0,238626","0,255073","0,186057","0,190422","0,190795","0,193277","0,188387","0,194092","0,180368","0,186817","0,195096","0,206154","0,180683","0,214839","0,191788","0,191529","0,225914","0,231504","0,252097","0,230974","0,248904","0,222697","0,25506","0,19234","0,183623","0,193408","0,193789","0,225692","0,2179","0,222833","0,195773","0,173432","0,223728","0,222023","0,218091","0,214408","0,220431","0,186879","0,177366","0,18725","0,199801","0,192049","0,202158","0,198191","0,182313","0,194741","0,187358","0,19651","0,213618","0,221945","0,203972","0,184002","0,174791","0,193461","0,177295","0,20334","0,180518","0,198099","0,17503","0,171708","0,174826","0,159178","0,167391","0,174271","0,179749"
"0,218183","0,214683","0,226872","0,237499","0,219617","0,240184","0,228052","0,234276","0,218728","0,221886","0,231686","0,230053","0,234412","0,22025","0,259843","0,232204","0,218452","0,219922","0,224237","0,2369","0,246512","0,243687","0,228902","0,229572","0,253639","0,218104","0,241131","0,232831","0,236756","0,274206","0,261465","0,273674","0,273708","0,275616","0,278751","0,225494","0,250677","0,261304","0,258932","0,258487","0,262822","0,254554","0,222051","0,232308","0,225592","0,227679","0,232638","0,232262","0,23002","0,221049","0,217792","0,189744","0,20744","0,217735","0,211527","0,211126","0,187938","0,189857","0,218365","0,209628","0,197381","0,210564","0,21088","0,233445","0,230311","0,224909","0,232269","0,252378","0,250952","0,234324","0,225165","0,219715","0,204406","0,215624","0,212527","0,207037","0,227606","0,272978","0,265217","0,260263","0,259259","0,262769","0,29268","0,275285","0,256976","0,254546","0,252293","0,238744","0,255691","0,234994","0,242162","0,225878","0,242364","0,240724","0,244096","0,258612","0,24943","0,237843","0,24451","0,240517","0,238324","0,261624","0,257095","0,246172","0,256062","0,203101","0,20836","0,213743","0,196252","0,2159","0,206942","0,195505","0,161458","0,167394","0,183645","0,15101","0,19007","0,165302","0,169404","0,200075","0,208746","0,217347","0,219482","0,222129","0,214817","0,2304","0,195192","0,184312","0,186059","0,212747","0,234681","0,210819","0,225356","0,183672","0,191846","0,186076","0,202215","0,204963","0,215053","0,215464","0,178707","0,182536","0,199864","0,200211","0,184186","0,194108","0,195844","0,187783","0,217623","0,22089","0,211058","0,21272","0,208301","0,228495","0,19323","0,184521","0,207627","0,218011","0,192984","0,211083","0,210924","0,146789","0,155569","0,163468","0,162972","0,15267","0,160292","0,172526"
